id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
25050844,Carthage/Carthage,https://api.github.com/repos/Carthage/Carthage,1224,12592,12592,Swift,140,https://api.github.com/repos/Carthage/Carthage/issues{/number},https://api.github.com/repos/Carthage/Carthage/issues/events{/number},https://api.github.com/repos/Carthage/Carthage/issues/comments{/number}
35732214,realm/SwiftLint,https://api.github.com/repos/realm/SwiftLint,1156,11240,11240,Swift,268,https://api.github.com/repos/realm/SwiftLint/issues{/number},https://api.github.com/repos/realm/SwiftLint/issues/events{/number},https://api.github.com/repos/realm/SwiftLint/issues/comments{/number}
18440563,mxcl/PromiseKit,https://api.github.com/repos/mxcl/PromiseKit,1036,11036,11036,Swift,7,https://api.github.com/repos/mxcl/PromiseKit/issues{/number},https://api.github.com/repos/mxcl/PromiseKit/issues/events{/number},https://api.github.com/repos/mxcl/PromiseKit/issues/comments{/number}
41215439,CosmicMind/Material,https://api.github.com/repos/CosmicMind/Material,1154,10763,10763,Swift,7,https://api.github.com/repos/CosmicMind/Material/issues{/number},https://api.github.com/repos/CosmicMind/Material/issues/events{/number},https://api.github.com/repos/CosmicMind/Material/issues/comments{/number}
51648174,allenwong/30DaysofSwift,https://api.github.com/repos/allenwong/30DaysofSwift,1961,10546,10546,Swift,7,https://api.github.com/repos/allenwong/30DaysofSwift/issues{/number},https://api.github.com/repos/allenwong/30DaysofSwift/issues/events{/number},https://api.github.com/repos/allenwong/30DaysofSwift/issues/comments{/number}
21796955,ochococo/Design-Patterns-In-Swift,https://api.github.com/repos/ochococo/Design-Patterns-In-Swift,1152,10355,10355,Swift,13,https://api.github.com/repos/ochococo/Design-Patterns-In-Swift/issues{/number},https://api.github.com/repos/ochococo/Design-Patterns-In-Swift/issues/events{/number},https://api.github.com/repos/ochococo/Design-Patterns-In-Swift/issues/comments{/number}
23013268,Moya/Moya,https://api.github.com/repos/Moya/Moya,1192,10280,10280,Swift,46,https://api.github.com/repos/Moya/Moya/issues{/number},https://api.github.com/repos/Moya/Moya/issues/events{/number},https://api.github.com/repos/Moya/Moya/issues/comments{/number}
26481815,Ramotion/animated-tab-bar,https://api.github.com/repos/Ramotion/animated-tab-bar,1248,9809,9809,Swift,33,https://api.github.com/repos/Ramotion/animated-tab-bar/issues{/number},https://api.github.com/repos/Ramotion/animated-tab-bar/issues/events{/number},https://api.github.com/repos/Ramotion/animated-tab-bar/issues/comments{/number}
43330374,xmartlabs/Eureka,https://api.github.com/repos/xmartlabs/Eureka,1082,9568,9568,Swift,84,https://api.github.com/repos/xmartlabs/Eureka/issues{/number},https://api.github.com/repos/xmartlabs/Eureka/issues/events{/number},https://api.github.com/repos/xmartlabs/Eureka/issues/comments{/number}
48376164,Ramotion/folding-cell,https://api.github.com/repos/Ramotion/folding-cell,1055,8989,8989,Swift,21,https://api.github.com/repos/Ramotion/folding-cell/issues{/number},https://api.github.com/repos/Ramotion/folding-cell/issues/events{/number},https://api.github.com/repos/Ramotion/folding-cell/issues/comments{/number}
20430314,fullstackio/FlappySwift,https://api.github.com/repos/fullstackio/FlappySwift,2462,8774,8774,Swift,0,https://api.github.com/repos/fullstackio/FlappySwift/issues{/number},https://api.github.com/repos/fullstackio/FlappySwift/issues/events{/number},https://api.github.com/repos/fullstackio/FlappySwift/issues/comments{/number}
26133979,mozilla-mobile/firefox-ios,https://api.github.com/repos/mozilla-mobile/firefox-ios,1969,8526,8526,Swift,52,https://api.github.com/repos/mozilla-mobile/firefox-ios/issues{/number},https://api.github.com/repos/mozilla-mobile/firefox-ios/issues/events{/number},https://api.github.com/repos/mozilla-mobile/firefox-ios/issues/comments{/number}
39452201,ninjaprox/NVActivityIndicatorView,https://api.github.com/repos/ninjaprox/NVActivityIndicatorView,877,8083,8083,Swift,6,https://api.github.com/repos/ninjaprox/NVActivityIndicatorView/issues{/number},https://api.github.com/repos/ninjaprox/NVActivityIndicatorView/issues/events{/number},https://api.github.com/repos/ninjaprox/NVActivityIndicatorView/issues/comments{/number}
20506004,Quick/Quick,https://api.github.com/repos/Quick/Quick,753,8012,8012,Swift,52,https://api.github.com/repos/Quick/Quick/issues{/number},https://api.github.com/repos/Quick/Quick/issues/events{/number},https://api.github.com/repos/Quick/Quick/issues/comments{/number}
46383222,IBAnimatable/IBAnimatable,https://api.github.com/repos/IBAnimatable/IBAnimatable,730,7968,7968,Swift,65,https://api.github.com/repos/IBAnimatable/IBAnimatable/issues{/number},https://api.github.com/repos/IBAnimatable/IBAnimatable/issues/events{/number},https://api.github.com/repos/IBAnimatable/IBAnimatable/issues/comments{/number}
25310522,tristanhimmelman/ObjectMapper,https://api.github.com/repos/tristanhimmelman/ObjectMapper,872,7898,7898,Swift,70,https://api.github.com/repos/tristanhimmelman/ObjectMapper/issues{/number},https://api.github.com/repos/tristanhimmelman/ObjectMapper/issues/events{/number},https://api.github.com/repos/tristanhimmelman/ObjectMapper/issues/comments{/number}
34222505,insidegui/WWDC,https://api.github.com/repos/insidegui/WWDC,604,6925,6925,Swift,24,https://api.github.com/repos/insidegui/WWDC/issues{/number},https://api.github.com/repos/insidegui/WWDC/issues/events{/number},https://api.github.com/repos/insidegui/WWDC/issues/comments{/number}
64705781,SwifterSwift/SwifterSwift,https://api.github.com/repos/SwifterSwift/SwifterSwift,792,6907,6907,Swift,28,https://api.github.com/repos/SwifterSwift/SwifterSwift/issues{/number},https://api.github.com/repos/SwifterSwift/SwifterSwift/issues/events{/number},https://api.github.com/repos/SwifterSwift/SwifterSwift/issues/comments{/number}
109878485,Juanpe/SkeletonView,https://api.github.com/repos/Juanpe/SkeletonView,446,6873,6873,Swift,61,https://api.github.com/repos/Juanpe/SkeletonView/issues{/number},https://api.github.com/repos/Juanpe/SkeletonView/issues/events{/number},https://api.github.com/repos/Juanpe/SkeletonView/issues/comments{/number}
51308720,IBM-Swift/Kitura,https://api.github.com/repos/IBM-Swift/Kitura,452,6871,6871,Swift,57,https://api.github.com/repos/IBM-Swift/Kitura/issues{/number},https://api.github.com/repos/IBM-Swift/Kitura/issues/events{/number},https://api.github.com/repos/IBM-Swift/Kitura/issues/comments{/number}
21190654,lexrus/LTMorphingLabel,https://api.github.com/repos/lexrus/LTMorphingLabel,702,6795,6795,Swift,30,https://api.github.com/repos/lexrus/LTMorphingLabel/issues{/number},https://api.github.com/repos/lexrus/LTMorphingLabel/issues/events{/number},https://api.github.com/repos/lexrus/LTMorphingLabel/issues/comments{/number}
