id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
15330613,elm-lang/elm-platform,https://api.github.com/repos/elm-lang/elm-platform,131,778,778,Haskell,9,https://api.github.com/repos/elm-lang/elm-platform/issues{/number},https://api.github.com/repos/elm-lang/elm-platform/issues/events{/number},https://api.github.com/repos/elm-lang/elm-platform/issues/comments{/number}
18895427,GaloisInc/cryptol,https://api.github.com/repos/GaloisInc/cryptol,79,765,765,Haskell,96,https://api.github.com/repos/GaloisInc/cryptol/issues{/number},https://api.github.com/repos/GaloisInc/cryptol/issues/events{/number},https://api.github.com/repos/GaloisInc/cryptol/issues/comments{/number}
11603668,ndmitchell/hlint,https://api.github.com/repos/ndmitchell/hlint,95,746,746,Haskell,157,https://api.github.com/repos/ndmitchell/hlint/issues{/number},https://api.github.com/repos/ndmitchell/hlint/issues/events{/number},https://api.github.com/repos/ndmitchell/hlint/issues/comments{/number}
40411471,agda/agda,https://api.github.com/repos/agda/agda,105,729,729,Haskell,459,https://api.github.com/repos/agda/agda/issues{/number},https://api.github.com/repos/agda/agda/issues/events{/number},https://api.github.com/repos/agda/agda/issues/comments{/number}
4323288,aurapm/aura,https://api.github.com/repos/aurapm/aura,75,714,714,Haskell,14,https://api.github.com/repos/aurapm/aura/issues{/number},https://api.github.com/repos/aurapm/aura/issues/events{/number},https://api.github.com/repos/aurapm/aura/issues/comments{/number}
26408057,reflex-frp/reflex,https://api.github.com/repos/reflex-frp/reflex,110,709,709,Haskell,57,https://api.github.com/repos/reflex-frp/reflex/issues{/number},https://api.github.com/repos/reflex-frp/reflex/issues/events{/number},https://api.github.com/repos/reflex-frp/reflex/issues/comments{/number}
2623416,colah/ImplicitCAD,https://api.github.com/repos/colah/ImplicitCAD,101,708,708,Haskell,39,https://api.github.com/repos/colah/ImplicitCAD/issues{/number},https://api.github.com/repos/colah/ImplicitCAD/issues/events{/number},https://api.github.com/repos/colah/ImplicitCAD/issues/comments{/number}
35321175,jtdaugherty/brick,https://api.github.com/repos/jtdaugherty/brick,85,692,692,Haskell,1,https://api.github.com/repos/jtdaugherty/brick/issues{/number},https://api.github.com/repos/jtdaugherty/brick/issues/events{/number},https://api.github.com/repos/jtdaugherty/brick/issues/comments{/number}
15487422,sdiehl/kaleidoscope,https://api.github.com/repos/sdiehl/kaleidoscope,100,688,688,Haskell,5,https://api.github.com/repos/sdiehl/kaleidoscope/issues{/number},https://api.github.com/repos/sdiehl/kaleidoscope/issues/events{/number},https://api.github.com/repos/sdiehl/kaleidoscope/issues/comments{/number}
555313,DanielG/ghc-mod,https://api.github.com/repos/DanielG/ghc-mod,187,685,685,Haskell,111,https://api.github.com/repos/DanielG/ghc-mod/issues{/number},https://api.github.com/repos/DanielG/ghc-mod/issues/events{/number},https://api.github.com/repos/DanielG/ghc-mod/issues/comments{/number}
30816374,ajtulloch/dnngraph,https://api.github.com/repos/ajtulloch/dnngraph,58,678,678,Haskell,8,https://api.github.com/repos/ajtulloch/dnngraph/issues{/number},https://api.github.com/repos/ajtulloch/dnngraph/issues/events{/number},https://api.github.com/repos/ajtulloch/dnngraph/issues/comments{/number}
29413716,Gabriel439/Haskell-Turtle-Library,https://api.github.com/repos/Gabriel439/Haskell-Turtle-Library,74,657,657,Haskell,31,https://api.github.com/repos/Gabriel439/Haskell-Turtle-Library/issues{/number},https://api.github.com/repos/Gabriel439/Haskell-Turtle-Library/issues/events{/number},https://api.github.com/repos/Gabriel439/Haskell-Turtle-Library/issues/comments{/number}
5913967,ucsd-progsys/liquidhaskell,https://api.github.com/repos/ucsd-progsys/liquidhaskell,87,636,636,Haskell,270,https://api.github.com/repos/ucsd-progsys/liquidhaskell/issues{/number},https://api.github.com/repos/ucsd-progsys/liquidhaskell/issues/events{/number},https://api.github.com/repos/ucsd-progsys/liquidhaskell/issues/comments{/number}
11172497,clash-lang/clash-compiler,https://api.github.com/repos/clash-lang/clash-compiler,67,634,634,Haskell,84,https://api.github.com/repos/clash-lang/clash-compiler/issues{/number},https://api.github.com/repos/clash-lang/clash-compiler/issues/events{/number},https://api.github.com/repos/clash-lang/clash-compiler/issues/comments{/number}
88126172,uber/queryparser,https://api.github.com/repos/uber/queryparser,64,627,627,Haskell,18,https://api.github.com/repos/uber/queryparser/issues{/number},https://api.github.com/repos/uber/queryparser/issues/events{/number},https://api.github.com/repos/uber/queryparser/issues/comments{/number}
2473037,bos/stanford-cs240h,https://api.github.com/repos/bos/stanford-cs240h,60,626,626,Haskell,1,https://api.github.com/repos/bos/stanford-cs240h/issues{/number},https://api.github.com/repos/bos/stanford-cs240h/issues/events{/number},https://api.github.com/repos/bos/stanford-cs240h/issues/comments{/number}
2956839,snoyberg/conduit,https://api.github.com/repos/snoyberg/conduit,161,613,613,Haskell,24,https://api.github.com/repos/snoyberg/conduit/issues{/number},https://api.github.com/repos/snoyberg/conduit/issues/events{/number},https://api.github.com/repos/snoyberg/conduit/issues/comments{/number}
2836059,haskell-distributed/distributed-process,https://api.github.com/repos/haskell-distributed/distributed-process,77,599,599,Haskell,68,https://api.github.com/repos/haskell-distributed/distributed-process/issues{/number},https://api.github.com/repos/haskell-distributed/distributed-process/issues/events{/number},https://api.github.com/repos/haskell-distributed/distributed-process/issues/comments{/number}
1585601,AccelerateHS/accelerate,https://api.github.com/repos/AccelerateHS/accelerate,78,599,599,Haskell,55,https://api.github.com/repos/AccelerateHS/accelerate/issues{/number},https://api.github.com/repos/AccelerateHS/accelerate/issues/events{/number},https://api.github.com/repos/AccelerateHS/accelerate/issues/comments{/number}
24516776,ndmitchell/ghcid,https://api.github.com/repos/ndmitchell/ghcid,59,590,590,Haskell,51,https://api.github.com/repos/ndmitchell/ghcid/issues{/number},https://api.github.com/repos/ndmitchell/ghcid/issues/events{/number},https://api.github.com/repos/ndmitchell/ghcid/issues/comments{/number}
11231382,z0w0/helm,https://api.github.com/repos/z0w0/helm,70,584,584,Haskell,23,https://api.github.com/repos/z0w0/helm/issues{/number},https://api.github.com/repos/z0w0/helm/issues/events{/number},https://api.github.com/repos/z0w0/helm/issues/comments{/number}
20011340,BinRoot/Haskell-Data-Analysis-Cookbook,https://api.github.com/repos/BinRoot/Haskell-Data-Analysis-Cookbook,107,576,576,Haskell,0,https://api.github.com/repos/BinRoot/Haskell-Data-Analysis-Cookbook/issues{/number},https://api.github.com/repos/BinRoot/Haskell-Data-Analysis-Cookbook/issues/events{/number},https://api.github.com/repos/BinRoot/Haskell-Data-Analysis-Cookbook/issues/comments{/number}
4322202,jaspervdj/stylish-haskell,https://api.github.com/repos/jaspervdj/stylish-haskell,81,561,561,Haskell,71,https://api.github.com/repos/jaspervdj/stylish-haskell/issues{/number},https://api.github.com/repos/jaspervdj/stylish-haskell/issues/events{/number},https://api.github.com/repos/jaspervdj/stylish-haskell/issues/comments{/number}
4299529,pcapriotti/optparse-applicative,https://api.github.com/repos/pcapriotti/optparse-applicative,73,524,524,Haskell,31,https://api.github.com/repos/pcapriotti/optparse-applicative/issues{/number},https://api.github.com/repos/pcapriotti/optparse-applicative/issues/events{/number},https://api.github.com/repos/pcapriotti/optparse-applicative/issues/comments{/number}
476179,yesodweb/wai,https://api.github.com/repos/yesodweb/wai,182,520,520,Haskell,46,https://api.github.com/repos/yesodweb/wai/issues{/number},https://api.github.com/repos/yesodweb/wai/issues/events{/number},https://api.github.com/repos/yesodweb/wai/issues/comments{/number}
