id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url 
7228264,brigade/scss-lint,https://api.github.com/repos/brigade/scss-lint,499,3317,3317,Ruby,68,https://api.github.com/repos/brigade/scss-lint/issues{/number},https://api.github.com/repos/brigade/scss-lint/issues/events{/number},https://api.github.com/repos/brigade/scss-lint/issues/comments{/number}
666566,thoughtbot/suspenders,https://api.github.com/repos/thoughtbot/suspenders,497,3313,3313,Ruby,40,https://api.github.com/repos/thoughtbot/suspenders/issues{/number},https://api.github.com/repos/thoughtbot/suspenders/issues/events{/number},https://api.github.com/repos/thoughtbot/suspenders/issues/comments{/number}
15805577,voltrb/volt,https://api.github.com/repos/voltrb/volt,211,3297,3297,Ruby,75,https://api.github.com/repos/voltrb/volt/issues{/number},https://api.github.com/repos/voltrb/volt/issues/events{/number},https://api.github.com/repos/voltrb/volt/issues/comments{/number}
168370,jruby/jruby,https://api.github.com/repos/jruby/jruby,817,3261,3261,Ruby,640,https://api.github.com/repos/jruby/jruby/issues{/number},https://api.github.com/repos/jruby/jruby/issues/events{/number},https://api.github.com/repos/jruby/jruby/issues/comments{/number}
2981455,github/gemoji,https://api.github.com/repos/github/gemoji,517,3256,3256,Ruby,16,https://api.github.com/repos/github/gemoji/issues{/number},https://api.github.com/repos/github/gemoji/issues/events{/number},https://api.github.com/repos/github/gemoji/issues/comments{/number}
6768710,redmine/redmine,https://api.github.com/repos/redmine/redmine,1812,3242,3242,Ruby,11,https://api.github.com/repos/redmine/redmine/issues{/number},https://api.github.com/repos/redmine/redmine/issues/events{/number},https://api.github.com/repos/redmine/redmine/issues/comments{/number}
13761875,greatghoul/remote-working,https://api.github.com/repos/greatghoul/remote-working,343,3216,3216,Ruby,3,https://api.github.com/repos/greatghoul/remote-working/issues{/number},https://api.github.com/repos/greatghoul/remote-working/issues/events{/number},https://api.github.com/repos/greatghoul/remote-working/issues/comments{/number}
6118575,FontCustom/fontcustom,https://api.github.com/repos/FontCustom/fontcustom,397,3215,3215,Ruby,114,https://api.github.com/repos/FontCustom/fontcustom/issues{/number},https://api.github.com/repos/FontCustom/fontcustom/issues/events{/number},https://api.github.com/repos/FontCustom/fontcustom/issues/comments{/number}
1336779,defunkt/dotjs,https://api.github.com/repos/defunkt/dotjs,377,3198,3198,Ruby,23,https://api.github.com/repos/defunkt/dotjs/issues{/number},https://api.github.com/repos/defunkt/dotjs/issues/events{/number},https://api.github.com/repos/defunkt/dotjs/issues/comments{/number}
376635,padrino/padrino-framework,https://api.github.com/repos/padrino/padrino-framework,493,3179,3179,Ruby,45,https://api.github.com/repos/padrino/padrino-framework/issues{/number},https://api.github.com/repos/padrino/padrino-framework/issues/events{/number},https://api.github.com/repos/padrino/padrino-framework/issues/comments{/number}
19667838,sketchplugins/plugin-directory,https://api.github.com/repos/sketchplugins/plugin-directory,504,3169,3169,Ruby,22,https://api.github.com/repos/sketchplugins/plugin-directory/issues{/number},https://api.github.com/repos/sketchplugins/plugin-directory/issues/events{/number},https://api.github.com/repos/sketchplugins/plugin-directory/issues/comments{/number}
1462,ctran/annotate_models,https://api.github.com/repos/ctran/annotate_models,391,3165,3165,Ruby,22,https://api.github.com/repos/ctran/annotate_models/issues{/number},https://api.github.com/repos/ctran/annotate_models/issues/events{/number},https://api.github.com/repos/ctran/annotate_models/issues/comments{/number}
61713,defunkt/gist,https://api.github.com/repos/defunkt/gist,300,3159,3159,Ruby,43,https://api.github.com/repos/defunkt/gist/issues{/number},https://api.github.com/repos/defunkt/gist/issues/events{/number},https://api.github.com/repos/defunkt/gist/issues/comments{/number}
32324113,oa414/objc-zen-book-cn,https://api.github.com/repos/oa414/objc-zen-book-cn,766,3159,3159,Ruby,3,https://api.github.com/repos/oa414/objc-zen-book-cn/issues{/number},https://api.github.com/repos/oa414/objc-zen-book-cn/issues/events{/number},https://api.github.com/repos/oa414/objc-zen-book-cn/issues/comments{/number}
275303,grosser/parallel,https://api.github.com/repos/grosser/parallel,207,3158,3158,Ruby,34,https://api.github.com/repos/grosser/parallel/issues{/number},https://api.github.com/repos/grosser/parallel/issues/events{/number},https://api.github.com/repos/grosser/parallel/issues/comments{/number}
6177949,apigy/selfstarter,https://api.github.com/repos/apigy/selfstarter,1712,3134,3134,Ruby,48,https://api.github.com/repos/apigy/selfstarter/issues{/number},https://api.github.com/repos/apigy/selfstarter/issues/events{/number},https://api.github.com/repos/apigy/selfstarter/issues/comments{/number}
47998454,SteveLTN/https-portal,https://api.github.com/repos/SteveLTN/https-portal,165,3095,3095,Ruby,8,https://api.github.com/repos/SteveLTN/https-portal/issues{/number},https://api.github.com/repos/SteveLTN/https-portal/issues/events{/number},https://api.github.com/repos/SteveLTN/https-portal/issues/comments{/number}
80571,fatfreecrm/fat_free_crm,https://api.github.com/repos/fatfreecrm/fat_free_crm,1191,3084,3084,Ruby,60,https://api.github.com/repos/fatfreecrm/fat_free_crm/issues{/number},https://api.github.com/repos/fatfreecrm/fat_free_crm/issues/events{/number},https://api.github.com/repos/fatfreecrm/fat_free_crm/issues/comments{/number}
26415499,sagivo/algorithms,https://api.github.com/repos/sagivo/algorithms,323,3079,3079,Ruby,2,https://api.github.com/repos/sagivo/algorithms/issues{/number},https://api.github.com/repos/sagivo/algorithms/issues/events{/number},https://api.github.com/repos/sagivo/algorithms/issues/comments{/number}
56125,thoughtbot/clearance,https://api.github.com/repos/thoughtbot/clearance,414,3073,3073,Ruby,46,https://api.github.com/repos/thoughtbot/clearance/issues{/number},https://api.github.com/repos/thoughtbot/clearance/issues/events{/number},https://api.github.com/repos/thoughtbot/clearance/issues/comments{/number}
15035229,xcpretty/xcpretty,https://api.github.com/repos/xcpretty/xcpretty,222,3067,3067,Ruby,99,https://api.github.com/repos/xcpretty/xcpretty/issues{/number},https://api.github.com/repos/xcpretty/xcpretty/issues/events{/number},https://api.github.com/repos/xcpretty/xcpretty/issues/comments{/number}
363163,bblimke/webmock,https://api.github.com/repos/bblimke/webmock,429,3058,3058,Ruby,104,https://api.github.com/repos/bblimke/webmock/issues{/number},https://api.github.com/repos/bblimke/webmock/issues/events{/number},https://api.github.com/repos/bblimke/webmock/issues/comments{/number}
79352,mikel/mail,https://api.github.com/repos/mikel/mail,778,3036,3036,Ruby,89,https://api.github.com/repos/mikel/mail/issues{/number},https://api.github.com/repos/mikel/mail/issues/events{/number},https://api.github.com/repos/mikel/mail/issues/comments{/number}
417862,octokit/octokit.rb,https://api.github.com/repos/octokit/octokit.rb,917,3028,3028,Ruby,26,https://api.github.com/repos/octokit/octokit.rb/issues{/number},https://api.github.com/repos/octokit/octokit.rb/issues/events{/number},https://api.github.com/repos/octokit/octokit.rb/issues/comments{/number}
9927626,layervault/psd.rb,https://api.github.com/repos/layervault/psd.rb,211,3004,3004,Ruby,21,https://api.github.com/repos/layervault/psd.rb/issues{/number},https://api.github.com/repos/layervault/psd.rb/issues/events{/number},https://api.github.com/repos/layervault/psd.rb/issues/comments{/number}
9255495,swanson/stringer,https://api.github.com/repos/swanson/stringer,332,2998,2998,Ruby,16,https://api.github.com/repos/swanson/stringer/issues{/number},https://api.github.com/repos/swanson/stringer/issues/events{/number},https://api.github.com/repos/swanson/stringer/issues/comments{/number}
49515,troessner/reek,https://api.github.com/repos/troessner/reek,218,2992,2992,Ruby,43,https://api.github.com/repos/troessner/reek/issues{/number},https://api.github.com/repos/troessner/reek/issues/events{/number},https://api.github.com/repos/troessner/reek/issues/comments{/number}
2344621,ryanb/letter_opener,https://api.github.com/repos/ryanb/letter_opener,203,2957,2957,Ruby,2,https://api.github.com/repos/ryanb/letter_opener/issues{/number},https://api.github.com/repos/ryanb/letter_opener/issues/events{/number},https://api.github.com/repos/ryanb/letter_opener/issues/comments{/number}
144,mojombo/chronic,https://api.github.com/repos/mojombo/chronic,421,2946,2946,Ruby,137,https://api.github.com/repos/mojombo/chronic/issues{/number},https://api.github.com/repos/mojombo/chronic/issues/events{/number},https://api.github.com/repos/mojombo/chronic/issues/comments{/number}
8512283,zmoazeni/csscss,https://api.github.com/repos/zmoazeni/csscss,148,2942,2942,Ruby,16,https://api.github.com/repos/zmoazeni/csscss/issues{/number},https://api.github.com/repos/zmoazeni/csscss/issues/events{/number},https://api.github.com/repos/zmoazeni/csscss/issues/comments{/number}
16774748,peatio/peatio,https://api.github.com/repos/peatio/peatio,2185,2939,2939,Ruby,318,https://api.github.com/repos/peatio/peatio/issues{/number},https://api.github.com/repos/peatio/peatio/issues/events{/number},https://api.github.com/repos/peatio/peatio/issues/comments{/number}
2031640,sensu/sensu,https://api.github.com/repos/sensu/sensu,384,2938,2938,Ruby,47,https://api.github.com/repos/sensu/sensu/issues{/number},https://api.github.com/repos/sensu/sensu/issues/events{/number},https://api.github.com/repos/sensu/sensu/issues/comments{/number}
125511962,hendricius/the-bread-code,https://api.github.com/repos/hendricius/the-bread-code,115,2914,2914,Ruby,20,https://api.github.com/repos/hendricius/the-bread-code/issues{/number},https://api.github.com/repos/hendricius/the-bread-code/issues/events{/number},https://api.github.com/repos/hendricius/the-bread-code/issues/comments{/number}
40407,trailblazer/cells,https://api.github.com/repos/trailblazer/cells,232,2905,2905,Ruby,43,https://api.github.com/repos/trailblazer/cells/issues{/number},https://api.github.com/repos/trailblazer/cells/issues/events{/number},https://api.github.com/repos/trailblazer/cells/issues/comments{/number}
923028,voormedia/rails-erd,https://api.github.com/repos/voormedia/rails-erd,288,2901,2901,Ruby,72,https://api.github.com/repos/voormedia/rails-erd/issues{/number},https://api.github.com/repos/voormedia/rails-erd/issues/events{/number},https://api.github.com/repos/voormedia/rails-erd/issues/comments{/number}
844146,petergoldstein/dalli,https://api.github.com/repos/petergoldstein/dalli,377,2893,2893,Ruby,59,https://api.github.com/repos/petergoldstein/dalli/issues{/number},https://api.github.com/repos/petergoldstein/dalli/issues/events{/number},https://api.github.com/repos/petergoldstein/dalli/issues/comments{/number}
2050163,aws/aws-sdk-ruby,https://api.github.com/repos/aws/aws-sdk-ruby,917,2866,2866,Ruby,51,https://api.github.com/repos/aws/aws-sdk-ruby/issues{/number},https://api.github.com/repos/aws/aws-sdk-ruby/issues/events{/number},https://api.github.com/repos/aws/aws-sdk-ruby/issues/comments{/number}
8666568,peek/peek,https://api.github.com/repos/peek/peek,131,2857,2857,Ruby,16,https://api.github.com/repos/peek/peek/issues{/number},https://api.github.com/repos/peek/peek/issues/events{/number},https://api.github.com/repos/peek/peek/issues/comments{/number}
182062,thoughtbot/high_voltage,https://api.github.com/repos/thoughtbot/high_voltage,152,2852,2852,Ruby,4,https://api.github.com/repos/thoughtbot/high_voltage/issues{/number},https://api.github.com/repos/thoughtbot/high_voltage/issues/events{/number},https://api.github.com/repos/thoughtbot/high_voltage/issues/comments{/number}
10955751,trailblazer/trailblazer,https://api.github.com/repos/trailblazer/trailblazer,127,2851,2851,Ruby,37,https://api.github.com/repos/trailblazer/trailblazer/issues{/number},https://api.github.com/repos/trailblazer/trailblazer/issues/events{/number},https://api.github.com/repos/trailblazer/trailblazer/issues/comments{/number}
5722466,nomad/houston,https://api.github.com/repos/nomad/houston,230,2801,2801,Ruby,34,https://api.github.com/repos/nomad/houston/issues{/number},https://api.github.com/repos/nomad/houston/issues/events{/number},https://api.github.com/repos/nomad/houston/issues/comments{/number}
229006,mileszs/wicked_pdf,https://api.github.com/repos/mileszs/wicked_pdf,502,2797,2797,Ruby,198,https://api.github.com/repos/mileszs/wicked_pdf/issues{/number},https://api.github.com/repos/mileszs/wicked_pdf/issues/events{/number},https://api.github.com/repos/mileszs/wicked_pdf/issues/comments{/number}
72991,travisjeffery/timecop,https://api.github.com/repos/travisjeffery/timecop,184,2793,2793,Ruby,67,https://api.github.com/repos/travisjeffery/timecop/issues{/number},https://api.github.com/repos/travisjeffery/timecop/issues/events{/number},https://api.github.com/repos/travisjeffery/timecop/issues/comments{/number}
339567,stefankroes/ancestry,https://api.github.com/repos/stefankroes/ancestry,393,2792,2792,Ruby,79,https://api.github.com/repos/stefankroes/ancestry/issues{/number},https://api.github.com/repos/stefankroes/ancestry/issues/events{/number},https://api.github.com/repos/stefankroes/ancestry/issues/comments{/number}
1347323,nathanvda/cocoon,https://api.github.com/repos/nathanvda/cocoon,335,2789,2789,Ruby,47,https://api.github.com/repos/nathanvda/cocoon/issues{/number},https://api.github.com/repos/nathanvda/cocoon/issues/events{/number},https://api.github.com/repos/nathanvda/cocoon/issues/comments{/number}
1520275,brigade/overcommit,https://api.github.com/repos/brigade/overcommit,205,2756,2756,Ruby,39,https://api.github.com/repos/brigade/overcommit/issues{/number},https://api.github.com/repos/brigade/overcommit/issues/events{/number},https://api.github.com/repos/brigade/overcommit/issues/comments{/number}
3012430,github/janky,https://api.github.com/repos/github/janky,229,2755,2755,Ruby,12,https://api.github.com/repos/github/janky/issues{/number},https://api.github.com/repos/github/janky/issues/events{/number},https://api.github.com/repos/github/janky/issues/comments{/number}
558790,zdennis/activerecord-import,https://api.github.com/repos/zdennis/activerecord-import,512,2753,2753,Ruby,6,https://api.github.com/repos/zdennis/activerecord-import/issues{/number},https://api.github.com/repos/zdennis/activerecord-import/issues/events{/number},https://api.github.com/repos/zdennis/activerecord-import/issues/comments{/number}
9514413,ankane/groupdate,https://api.github.com/repos/ankane/groupdate,179,2750,2750,Ruby,0,https://api.github.com/repos/ankane/groupdate/issues{/number},https://api.github.com/repos/ankane/groupdate/issues/events{/number},https://api.github.com/repos/ankane/groupdate/issues/comments{/number}
1723155,gazay/gon,https://api.github.com/repos/gazay/gon,170,2748,2748,Ruby,35,https://api.github.com/repos/gazay/gon/issues{/number},https://api.github.com/repos/gazay/gon/issues/events{/number},https://api.github.com/repos/gazay/gon/issues/comments{/number}
1539787,play/play,https://api.github.com/repos/play/play,386,2740,2740,Ruby,30,https://api.github.com/repos/play/play/issues{/number},https://api.github.com/repos/play/play/issues/events{/number},https://api.github.com/repos/play/play/issues/comments{/number}
29811021,X140Yu/Developing_iOS_8_Apps_With_Swift,https://api.github.com/repos/X140Yu/Developing_iOS_8_Apps_With_Swift,520,2733,2733,Ruby,2,https://api.github.com/repos/X140Yu/Developing_iOS_8_Apps_With_Swift/issues{/number},https://api.github.com/repos/X140Yu/Developing_iOS_8_Apps_With_Swift/issues/events{/number},https://api.github.com/repos/X140Yu/Developing_iOS_8_Apps_With_Swift/issues/comments{/number}
16229580,livoras/blog,https://api.github.com/repos/livoras/blog,268,2729,2729,Ruby,12,https://api.github.com/repos/livoras/blog/issues{/number},https://api.github.com/repos/livoras/blog/issues/events{/number},https://api.github.com/repos/livoras/blog/issues/comments{/number}
12656803,MiniProfiler/rack-mini-profiler,https://api.github.com/repos/MiniProfiler/rack-mini-profiler,309,2727,2727,Ruby,61,https://api.github.com/repos/MiniProfiler/rack-mini-profiler/issues{/number},https://api.github.com/repos/MiniProfiler/rack-mini-profiler/issues/events{/number},https://api.github.com/repos/MiniProfiler/rack-mini-profiler/issues/comments{/number}
6899875,opf/openproject,https://api.github.com/repos/opf/openproject,860,2717,2717,Ruby,9,https://api.github.com/repos/opf/openproject/issues{/number},https://api.github.com/repos/opf/openproject/issues/events{/number},https://api.github.com/repos/opf/openproject/issues/comments{/number}
8863313,deivid-rodriguez/byebug,https://api.github.com/repos/deivid-rodriguez/byebug,227,2707,2707,Ruby,40,https://api.github.com/repos/deivid-rodriguez/byebug/issues{/number},https://api.github.com/repos/deivid-rodriguez/byebug/issues/events{/number},https://api.github.com/repos/deivid-rodriguez/byebug/issues/comments{/number}
1314319,instructure/canvas-lms,https://api.github.com/repos/instructure/canvas-lms,1156,2707,2707,Ruby,138,https://api.github.com/repos/instructure/canvas-lms/issues{/number},https://api.github.com/repos/instructure/canvas-lms/issues/events{/number},https://api.github.com/repos/instructure/canvas-lms/issues/comments{/number}
329035,aanand/git-up,https://api.github.com/repos/aanand/git-up,162,2691,2691,Ruby,44,https://api.github.com/repos/aanand/git-up/issues{/number},https://api.github.com/repos/aanand/git-up/issues/events{/number},https://api.github.com/repos/aanand/git-up/issues/comments{/number}
7967167,airbnb/ruby,https://api.github.com/repos/airbnb/ruby,575,2675,2675,Ruby,11,https://api.github.com/repos/airbnb/ruby/issues{/number},https://api.github.com/repos/airbnb/ruby/issues/events{/number},https://api.github.com/repos/airbnb/ruby/issues/comments{/number}
103458675,openblockchains/awesome-blockchains,https://api.github.com/repos/openblockchains/awesome-blockchains,282,2671,2671,Ruby,0,https://api.github.com/repos/openblockchains/awesome-blockchains/issues{/number},https://api.github.com/repos/openblockchains/awesome-blockchains/issues/events{/number},https://api.github.com/repos/openblockchains/awesome-blockchains/issues/comments{/number}
4913644,nomad/cupertino,https://api.github.com/repos/nomad/cupertino,201,2668,2668,Ruby,20,https://api.github.com/repos/nomad/cupertino/issues{/number},https://api.github.com/repos/nomad/cupertino/issues/events{/number},https://api.github.com/repos/nomad/cupertino/issues/comments{/number}
21333814,lynndylanhurley/devise_token_auth,https://api.github.com/repos/lynndylanhurley/devise_token_auth,823,2665,2665,Ruby,125,https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues{/number},https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/events{/number},https://api.github.com/repos/lynndylanhurley/devise_token_auth/issues/comments{/number}
1421024,chaps-io/public_activity,https://api.github.com/repos/chaps-io/public_activity,286,2636,2636,Ruby,12,https://api.github.com/repos/chaps-io/public_activity/issues{/number},https://api.github.com/repos/chaps-io/public_activity/issues/events{/number},https://api.github.com/repos/chaps-io/public_activity/issues/comments{/number}
121828,activeadmin/inherited_resources,https://api.github.com/repos/activeadmin/inherited_resources,370,2624,2624,Ruby,3,https://api.github.com/repos/activeadmin/inherited_resources/issues{/number},https://api.github.com/repos/activeadmin/inherited_resources/issues/events{/number},https://api.github.com/repos/activeadmin/inherited_resources/issues/comments{/number}
1518559,eddiezane/lunchy,https://api.github.com/repos/eddiezane/lunchy,115,2623,2623,Ruby,5,https://api.github.com/repos/eddiezane/lunchy/issues{/number},https://api.github.com/repos/eddiezane/lunchy/issues/events{/number},https://api.github.com/repos/eddiezane/lunchy/issues/comments{/number}
6049573,boxen/our-boxen,https://api.github.com/repos/boxen/our-boxen,995,2620,2620,Ruby,7,https://api.github.com/repos/boxen/our-boxen/issues{/number},https://api.github.com/repos/boxen/our-boxen/issues/events{/number},https://api.github.com/repos/boxen/our-boxen/issues/comments{/number}
678938,pdfkit/pdfkit,https://api.github.com/repos/pdfkit/pdfkit,352,2585,2585,Ruby,32,https://api.github.com/repos/pdfkit/pdfkit/issues{/number},https://api.github.com/repos/pdfkit/pdfkit/issues/events{/number},https://api.github.com/repos/pdfkit/pdfkit/issues/comments{/number}
7122663,twitter/secure_headers,https://api.github.com/repos/twitter/secure_headers,187,2585,2585,Ruby,23,https://api.github.com/repos/twitter/secure_headers/issues{/number},https://api.github.com/repos/twitter/secure_headers/issues/events{/number},https://api.github.com/repos/twitter/secure_headers/issues/comments{/number}
316198,mustache/mustache,https://api.github.com/repos/mustache/mustache,237,2574,2574,Ruby,27,https://api.github.com/repos/mustache/mustache/issues{/number},https://api.github.com/repos/mustache/mustache/issues/events{/number},https://api.github.com/repos/mustache/mustache/issues/comments{/number}
27949922,hothero/awesome-rails-gem,https://api.github.com/repos/hothero/awesome-rails-gem,301,2574,2574,Ruby,32,https://api.github.com/repos/hothero/awesome-rails-gem/issues{/number},https://api.github.com/repos/hothero/awesome-rails-gem/issues/events{/number},https://api.github.com/repos/hothero/awesome-rails-gem/issues/comments{/number}
32841259,dtan4/terraforming,https://api.github.com/repos/dtan4/terraforming,389,2562,2562,Ruby,124,https://api.github.com/repos/dtan4/terraforming/issues{/number},https://api.github.com/repos/dtan4/terraforming/issues/events{/number},https://api.github.com/repos/dtan4/terraforming/issues/comments{/number}
131505,seattlerb/minitest,https://api.github.com/repos/seattlerb/minitest,415,2557,2557,Ruby,56,https://api.github.com/repos/seattlerb/minitest/issues{/number},https://api.github.com/repos/seattlerb/minitest/issues/events{/number},https://api.github.com/repos/seattlerb/minitest/issues/comments{/number}
19437654,pickhardt/betty,https://api.github.com/repos/pickhardt/betty,208,2546,2546,Ruby,52,https://api.github.com/repos/pickhardt/betty/issues{/number},https://api.github.com/repos/pickhardt/betty/issues/events{/number},https://api.github.com/repos/pickhardt/betty/issues/comments{/number}
21629136,objc-zen/objc-zen-book,https://api.github.com/repos/objc-zen/objc-zen-book,358,2546,2546,Ruby,12,https://api.github.com/repos/objc-zen/objc-zen-book/issues{/number},https://api.github.com/repos/objc-zen/objc-zen-book/issues/events{/number},https://api.github.com/repos/objc-zen/objc-zen-book/issues/comments{/number}
2337256,dotless-de/vagrant-vbguest,https://api.github.com/repos/dotless-de/vagrant-vbguest,193,2542,2542,Ruby,6,https://api.github.com/repos/dotless-de/vagrant-vbguest/issues{/number},https://api.github.com/repos/dotless-de/vagrant-vbguest/issues/events{/number},https://api.github.com/repos/dotless-de/vagrant-vbguest/issues/comments{/number}
17204381,ankane/ahoy,https://api.github.com/repos/ankane/ahoy,252,2533,2533,Ruby,1,https://api.github.com/repos/ankane/ahoy/issues{/number},https://api.github.com/repos/ankane/ahoy/issues/events{/number},https://api.github.com/repos/ankane/ahoy/issues/comments{/number}
1172597,thoughtbot/shoulda-matchers,https://api.github.com/repos/thoughtbot/shoulda-matchers,773,2532,2532,Ruby,129,https://api.github.com/repos/thoughtbot/shoulda-matchers/issues{/number},https://api.github.com/repos/thoughtbot/shoulda-matchers/issues/events{/number},https://api.github.com/repos/thoughtbot/shoulda-matchers/issues/comments{/number}
1844503,RolifyCommunity/rolify,https://api.github.com/repos/RolifyCommunity/rolify,354,2522,2522,Ruby,119,https://api.github.com/repos/RolifyCommunity/rolify/issues{/number},https://api.github.com/repos/RolifyCommunity/rolify/issues/events{/number},https://api.github.com/repos/RolifyCommunity/rolify/issues/comments{/number}
2661753,teampoltergeist/poltergeist,https://api.github.com/repos/teampoltergeist/poltergeist,440,2521,2521,Ruby,11,https://api.github.com/repos/teampoltergeist/poltergeist/issues{/number},https://api.github.com/repos/teampoltergeist/poltergeist/issues/events{/number},https://api.github.com/repos/teampoltergeist/poltergeist/issues/comments{/number}
3677872,roidrage/lograge,https://api.github.com/repos/roidrage/lograge,198,2518,2518,Ruby,32,https://api.github.com/repos/roidrage/lograge/issues{/number},https://api.github.com/repos/roidrage/lograge/issues/events{/number},https://api.github.com/repos/roidrage/lograge/issues/comments{/number}
1122534,comfy/comfortable-mexican-sofa,https://api.github.com/repos/comfy/comfortable-mexican-sofa,584,2517,2517,Ruby,14,https://api.github.com/repos/comfy/comfortable-mexican-sofa/issues{/number},https://api.github.com/repos/comfy/comfortable-mexican-sofa/issues/events{/number},https://api.github.com/repos/comfy/comfortable-mexican-sofa/issues/comments{/number}
203076,grosser/parallel_tests,https://api.github.com/repos/grosser/parallel_tests,423,2514,2514,Ruby,96,https://api.github.com/repos/grosser/parallel_tests/issues{/number},https://api.github.com/repos/grosser/parallel_tests/issues/events{/number},https://api.github.com/repos/grosser/parallel_tests/issues/comments{/number}
9108797,krisleech/wisper,https://api.github.com/repos/krisleech/wisper,100,2503,2503,Ruby,11,https://api.github.com/repos/krisleech/wisper/issues{/number},https://api.github.com/repos/krisleech/wisper/issues/events{/number},https://api.github.com/repos/krisleech/wisper/issues/comments{/number}
109624,gravityblast/web-app-theme,https://api.github.com/repos/gravityblast/web-app-theme,413,2502,2502,Ruby,35,https://api.github.com/repos/gravityblast/web-app-theme/issues{/number},https://api.github.com/repos/gravityblast/web-app-theme/issues/events{/number},https://api.github.com/repos/gravityblast/web-app-theme/issues/comments{/number}
481811,lg/murder,https://api.github.com/repos/lg/murder,249,2497,2497,Ruby,8,https://api.github.com/repos/lg/murder/issues{/number},https://api.github.com/repos/lg/murder/issues/events{/number},https://api.github.com/repos/lg/murder/issues/comments{/number}
22670215,Netflix-Skunkworks/Scumblr,https://api.github.com/repos/Netflix-Skunkworks/Scumblr,310,2487,2487,Ruby,35,https://api.github.com/repos/Netflix-Skunkworks/Scumblr/issues{/number},https://api.github.com/repos/Netflix-Skunkworks/Scumblr/issues/events{/number},https://api.github.com/repos/Netflix-Skunkworks/Scumblr/issues/comments{/number}
8044474,mitchellh/vagrant-aws,https://api.github.com/repos/mitchellh/vagrant-aws,519,2486,2486,Ruby,262,https://api.github.com/repos/mitchellh/vagrant-aws/issues{/number},https://api.github.com/repos/mitchellh/vagrant-aws/issues/events{/number},https://api.github.com/repos/mitchellh/vagrant-aws/issues/comments{/number}
370242,intridea/hashie,https://api.github.com/repos/intridea/hashie,273,2482,2482,Ruby,43,https://api.github.com/repos/intridea/hashie/issues{/number},https://api.github.com/repos/intridea/hashie/issues/events{/number},https://api.github.com/repos/intridea/hashie/issues/comments{/number}
56941978,Linuxbrew/brew,https://api.github.com/repos/Linuxbrew/brew,215,2474,2474,Ruby,1,https://api.github.com/repos/Linuxbrew/brew/issues{/number},https://api.github.com/repos/Linuxbrew/brew/issues/events{/number},https://api.github.com/repos/Linuxbrew/brew/issues/comments{/number}
7362671,rails/spring,https://api.github.com/repos/rails/spring,271,2472,2472,Ruby,106,https://api.github.com/repos/rails/spring/issues{/number},https://api.github.com/repos/rails/spring/issues/events{/number},https://api.github.com/repos/rails/spring/issues/comments{/number}
4011054,jubos/fake-s3,https://api.github.com/repos/jubos/fake-s3,339,2472,2472,Ruby,108,https://api.github.com/repos/jubos/fake-s3/issues{/number},https://api.github.com/repos/jubos/fake-s3/issues/events{/number},https://api.github.com/repos/jubos/fake-s3/issues/comments{/number}
239001,rspec/rspec,https://api.github.com/repos/rspec/rspec,197,2464,2464,Ruby,2,https://api.github.com/repos/rspec/rspec/issues{/number},https://api.github.com/repos/rspec/rspec/issues/events{/number},https://api.github.com/repos/rspec/rspec/issues/comments{/number}
26870928,refile/refile,https://api.github.com/repos/refile/refile,260,2459,2459,Ruby,17,https://api.github.com/repos/refile/refile/issues{/number},https://api.github.com/repos/refile/refile/issues/events{/number},https://api.github.com/repos/refile/refile/issues/comments{/number}
781300,fetlife/rollout,https://api.github.com/repos/fetlife/rollout,185,2458,2458,Ruby,13,https://api.github.com/repos/fetlife/rollout/issues{/number},https://api.github.com/repos/fetlife/rollout/issues/events{/number},https://api.github.com/repos/fetlife/rollout/issues/comments{/number}
1227666,postrank-labs/goliath,https://api.github.com/repos/postrank-labs/goliath,220,2458,2458,Ruby,27,https://api.github.com/repos/postrank-labs/goliath/issues{/number},https://api.github.com/repos/postrank-labs/goliath/issues/events{/number},https://api.github.com/repos/postrank-labs/goliath/issues/comments{/number}
5627139,jneen/rouge,https://api.github.com/repos/jneen/rouge,511,2455,2455,Ruby,361,https://api.github.com/repos/jneen/rouge/issues{/number},https://api.github.com/repos/jneen/rouge/issues/events{/number},https://api.github.com/repos/jneen/rouge/issues/comments{/number}
14238949,elastic/elasticsearch-rails,https://api.github.com/repos/elastic/elasticsearch-rails,631,2452,2452,Ruby,191,https://api.github.com/repos/elastic/elasticsearch-rails/issues{/number},https://api.github.com/repos/elastic/elasticsearch-rails/issues/events{/number},https://api.github.com/repos/elastic/elasticsearch-rails/issues/comments{/number}
1404127,jwt/ruby-jwt,https://api.github.com/repos/jwt/ruby-jwt,244,2447,2447,Ruby,16,https://api.github.com/repos/jwt/ruby-jwt/issues{/number},https://api.github.com/repos/jwt/ruby-jwt/issues/events{/number},https://api.github.com/repos/jwt/ruby-jwt/issues/comments{/number}
1309434,DavyJonesLocker/client_side_validations,https://api.github.com/repos/DavyJonesLocker/client_side_validations,416,2438,2438,Ruby,9,https://api.github.com/repos/DavyJonesLocker/client_side_validations/issues{/number},https://api.github.com/repos/DavyJonesLocker/client_side_validations/issues/events{/number},https://api.github.com/repos/DavyJonesLocker/client_side_validations/issues/comments{/number}
